customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,is_active,subscription_length_days
138520918,2023-01-09,2023-01-09,39,month,Yes,False,0.0
162946328,2023-01-09,2023-05-08,39,month,Yes,False,119.0
182929556,2023-01-09,2023-04-10,39,month,Yes,False,91.0
153704184,2023-01-09,2023-04-08,39,month,Yes,False,89.0
136326172,2023-01-09,2023-03-08,39,month,Yes,False,58.0
182505210,2023-01-09,2023-02-08,39,month,Yes,False,30.0
184370857,2023-01-10,,39,month,Yes,True,0.0
184310344,2023-01-10,2023-04-11,39,month,Yes,False,91.0
183346055,2023-01-10,2023-03-17,39,month,Yes,False,66.0
178952278,2023-01-10,2023-03-11,39,month,Yes,False,60.0
184345202,2023-01-10,2023-02-23,39,month,Yes,False,44.0
182837162,2023-01-10,2023-02-05,39,month,Yes,False,26.0
182927038,2023-01-10,2023-02-18,39,month,Yes,False,39.0
181739784,2023-01-10,2023-02-08,39,month,Yes,False,29.0
178605410,2023-01-10,2023-02-17,39,month,Yes,False,38.0
184334484,2023-01-11,,39,month,Yes,True,0.0
181576265,2023-01-11,,39,month,Yes,True,0.0
183645116,2023-01-11,,39,month,Yes,True,0.0
184812094,2023-01-11,2023-04-07,39,month,Yes,False,86.0
152089648,2023-01-11,2023-03-18,39,month,Yes,False,66.0
148710968,2023-01-11,2023-02-07,39,month,Yes,False,27.0
183197132,2023-01-12,,39,month,Yes,True,0.0
156239744,2023-01-12,,39,month,Yes,True,0.0
184481262,2023-01-12,,39,month,Yes,True,0.0
153186137,2023-01-12,2023-01-13,39,month,Yes,False,1.0
185374268,2023-01-12,2023-01-13,39,month,No,False,1.0
185367349,2023-01-12,2023-01-13,39,month,No,False,1.0
150793080,2023-01-12,2023-03-01,39,month,Yes,False,48.0
183406772,2023-01-12,2023-03-05,39,month,Yes,False,52.0
175760281,2023-01-12,2023-02-12,39,month,Yes,False,31.0
162095012,2023-01-12,2023-01-25,39,month,Yes,False,13.0
179356036,2023-01-12,2023-01-12,39,month,Yes,False,0.0
184567432,2023-01-12,2023-01-23,39,month,Yes,False,11.0
185503171,2023-01-12,2023-07-05,39,month,Yes,False,174.0
171922477,2023-01-12,2023-06-28,39,month,Yes,False,167.0
144830936,2023-01-12,2023-07-27,39,month,Yes,False,196.0
157474087,2023-01-13,,39,month,Yes,True,0.0
182350116,2023-01-13,,39,month,Yes,True,0.0
132867770,2023-01-13,2023-01-14,39,month,Yes,False,1.0
185561880,2023-01-13,2023-01-14,39,month,No,False,1.0
168884196,2023-01-13,2023-04-06,39,month,Yes,False,83.0
161269602,2023-01-13,2023-02-20,39,month,Yes,False,38.0
185729058,2023-01-14,2023-05-06,39,month,Yes,False,112.0
182527446,2023-01-14,2023-05-04,39,month,Yes,False,110.0
151217806,2023-01-14,2023-03-05,39,month,Yes,False,50.0
181789030,2023-01-14,2023-02-05,39,month,Yes,False,22.0
167939138,2023-01-14,2023-07-11,39,month,Yes,False,178.0
168531226,2023-01-14,2023-08-13,39,month,Yes,False,211.0
183965840,2023-01-15,,39,month,Yes,True,0.0
185522938,2023-01-15,2023-05-03,39,month,Yes,False,108.0
186413122,2023-01-15,2023-05-02,39,month,Yes,False,107.0
186481916,2023-01-15,2023-04-16,39,month,Yes,False,91.0
186177212,2023-01-15,2023-03-07,39,month,Yes,False,51.0
184809175,2023-01-15,2023-03-07,39,month,Yes,False,51.0
186690790,2023-01-15,2023-03-12,39,month,Yes,False,56.0
185711685,2023-01-15,2023-02-06,39,month,Yes,False,22.0
179509273,2023-01-15,2023-06-30,39,month,Yes,False,166.0
186770408,2023-01-16,,39,month,Yes,True,0.0
181025165,2023-01-16,,39,month,Yes,True,0.0
157919304,2023-01-16,2023-05-16,39,month,Yes,False,120.0
187051266,2023-01-16,2023-05-31,39,month,Yes,False,135.0
179713052,2023-01-16,2023-04-15,39,month,Yes,False,89.0
185431487,2023-01-16,2023-04-26,39,month,Yes,False,100.0
157929345,2023-01-16,2023-04-07,39,month,Yes,False,81.0
154087095,2023-01-16,2023-03-13,39,month,Yes,False,56.0
186674235,2023-01-16,2023-03-14,39,month,Yes,False,57.0
182656156,2023-01-16,2023-02-15,39,month,Yes,False,30.0
170319875,2023-01-16,2023-01-16,39,month,Yes,False,0.0
188226033,2023-01-17,,39,month,No,True,0.0
188137320,2023-01-17,,39,month,No,True,0.0
163220556,2023-01-17,2023-01-18,39,month,Yes,False,1.0
182960960,2023-01-17,2023-03-24,39,month,Yes,False,66.0
188175982,2023-01-17,2023-02-17,39,month,Yes,False,31.0
169729060,2023-01-17,2023-02-19,39,month,Yes,False,33.0
186841270,2023-01-17,2023-02-24,39,month,Yes,False,38.0
154563993,2023-01-17,2023-02-25,39,month,Yes,False,39.0
159767828,2023-01-17,2023-02-24,39,month,Yes,False,38.0
183186612,2023-01-17,2023-07-28,39,month,Yes,False,192.0
128603349,2023-01-18,,39,month,Yes,True,0.0
183736457,2023-01-18,2023-01-19,39,month,No,False,1.0
188115641,2023-01-18,2023-01-18,39,month,No,False,0.0
188460699,2023-01-18,2023-01-18,39,month,No,False,0.0
138228332,2023-01-18,2023-02-25,39,month,Yes,False,38.0
184143564,2023-01-18,2023-05-22,39,month,Yes,False,124.0
179508142,2023-01-18,2023-06-13,39,month,Yes,False,146.0
188269607,2023-01-18,2023-04-16,39,month,Yes,False,88.0
181890100,2023-01-18,2023-03-26,39,month,Yes,False,67.0
185642830,2023-01-18,2023-03-14,39,month,Yes,False,55.0
152223051,2023-01-18,2023-02-25,39,month,Yes,False,38.0
156067850,2023-01-18,2023-02-18,39,month,Yes,False,31.0
188701816,2023-01-18,2023-02-17,39,month,Yes,False,30.0
188133192,2023-01-18,2023-02-19,39,month,Yes,False,32.0
183936068,2023-01-18,2023-07-03,39,month,Yes,False,166.0
188119778,2023-01-18,2023-06-18,39,month,Yes,False,151.0
189410056,2023-01-19,,39,month,Yes,True,0.0
184970659,2023-01-19,,39,month,Yes,True,0.0
148476648,2023-01-19,2023-05-12,39,month,Yes,False,113.0
189289885,2023-01-19,2023-04-20,39,month,Yes,False,91.0
150442182,2023-01-19,2023-03-19,39,month,Yes,False,59.0
184826230,2023-01-19,2023-02-15,39,month,Yes,False,27.0
184786342,2023-01-19,2023-01-19,39,month,Yes,False,0.0
181565760,2023-01-19,2023-01-26,39,month,Yes,False,7.0
189278478,2023-01-20,,39,month,Yes,True,0.0
184066428,2023-01-20,,39,month,Yes,True,0.0
135771077,2023-01-20,,39,month,Yes,True,0.0
184831280,2023-01-20,2023-05-09,39,month,Yes,False,109.0
188828652,2023-01-20,2023-05-01,39,month,Yes,False,101.0
188666673,2023-01-20,2023-03-08,39,month,Yes,False,47.0
189880452,2023-01-20,2023-02-19,39,month,Yes,False,30.0
160986271,2023-01-20,2023-02-27,39,month,Yes,False,38.0
187895888,2023-01-20,2023-02-13,39,month,Yes,False,24.0
190871376,2023-01-21,,39,month,Yes,True,0.0
166750222,2023-01-21,2023-05-02,39,month,Yes,False,101.0
189360536,2023-01-21,2023-04-25,39,month,Yes,False,94.0
188197564,2023-01-21,2023-04-20,39,month,Yes,False,89.0
191034251,2023-01-21,2023-02-15,39,month,Yes,False,25.0
182972593,2023-01-21,2023-02-03,39,month,Yes,False,13.0
182958960,2023-01-22,2023-01-23,39,month,Yes,False,1.0
163220556,2023-01-22,2023-03-09,39,month,Yes,False,46.0
191730833,2023-01-22,2023-03-21,39,month,Yes,False,58.0
189680563,2023-01-22,2023-03-21,39,month,Yes,False,58.0
190666110,2023-01-23,,39,month,Yes,True,0.0
180622613,2023-01-23,,39,month,Yes,True,0.0
188827172,2023-01-23,,39,month,Yes,True,0.0
188068965,2023-01-23,2023-05-30,39,month,Yes,False,127.0
182958960,2023-01-23,2023-03-02,39,month,Yes,False,38.0
191999674,2023-01-23,2023-02-13,39,month,Yes,False,21.0
183451114,2023-01-23,2023-08-30,39,month,Yes,False,219.0
191807491,2023-01-24,,39,month,Yes,True,0.0
157833252,2023-01-24,2023-09-07,39,month,Yes,False,226.0
188162430,2023-01-24,2023-06-16,39,month,Yes,False,143.0
190733249,2023-01-24,2023-03-20,39,month,Yes,False,55.0
192539054,2023-01-24,2023-02-28,39,month,Yes,False,35.0
193572822,2023-01-24,2023-02-20,39,month,Yes,False,27.0
141399368,2023-01-25,,39,month,Yes,True,0.0
193285633,2023-01-25,,39,month,Yes,True,0.0
193891378,2023-01-25,,39,month,Yes,True,0.0
153628260,2023-01-25,2023-01-26,39,month,Yes,False,1.0
194719566,2023-01-25,2023-01-25,39,month,No,False,0.0
176559401,2023-01-25,2023-01-25,39,month,No,False,0.0
150178354,2023-01-25,2023-05-25,39,month,Yes,False,120.0
192395073,2023-01-25,2023-04-06,39,month,Yes,False,71.0
152690237,2023-01-25,2023-03-22,39,month,Yes,False,56.0
151572886,2023-01-25,2023-03-12,39,month,Yes,False,46.0
193869975,2023-01-25,2023-03-15,39,month,Yes,False,49.0
175077871,2023-01-25,2023-03-15,39,month,Yes,False,49.0
193229869,2023-01-25,2023-03-01,39,month,Yes,False,35.0
189257579,2023-01-26,,39,month,Yes,True,0.0
184333409,2023-01-26,,39,month,Yes,True,0.0
144719454,2023-01-26,,39,month,Yes,True,0.0
195759475,2023-01-26,,39,month,Yes,True,0.0
167602454,2023-01-26,,39,month,Yes,True,0.0
148838269,2023-01-26,,39,month,Yes,True,0.0
195938394,2023-01-26,2023-06-23,39,month,Yes,False,148.0
194091086,2023-01-26,2023-04-04,39,month,Yes,False,68.0
181456580,2023-01-26,2023-04-23,39,month,Yes,False,87.0
169302100,2023-01-26,2023-03-30,39,month,Yes,False,63.0
180997025,2023-01-26,2023-03-05,39,month,Yes,False,38.0
196091620,2023-01-26,2023-02-02,39,month,Yes,False,7.0
189277140,2023-01-26,2023-02-23,39,month,Yes,False,28.0
195279352,2023-01-26,2023-02-23,39,month,Yes,False,28.0
191113428,2023-01-26,2023-01-26,39,month,Yes,False,0.0
193802414,2023-01-26,2023-06-27,39,month,Yes,False,152.0
115735280,2023-01-27,,39,month,Yes,True,0.0
153026024,2023-01-27,,39,month,Yes,True,0.0
196069557,2023-01-27,,39,month,Yes,True,0.0
193666586,2023-01-27,,39,month,Yes,True,0.0
192550222,2023-01-27,,39,month,Yes,True,0.0
196022560,2023-01-27,2023-09-05,39,month,Yes,False,221.0
196715854,2023-01-27,2023-01-28,39,month,No,False,1.0
196969212,2023-01-27,2023-04-24,39,month,Yes,False,87.0
196308725,2023-01-27,2023-03-31,39,month,Yes,False,63.0
196245690,2023-01-27,2023-03-27,39,month,Yes,False,59.0
195988242,2023-01-27,2023-03-06,39,month,Yes,False,38.0
192068317,2023-01-27,2023-03-28,39,month,Yes,False,60.0
195039185,2023-01-27,2023-02-23,39,month,Yes,False,27.0
188563149,2023-01-27,2023-08-16,39,month,Yes,False,201.0
188748439,2023-01-27,2023-08-19,39,month,Yes,False,204.0
160873880,2023-01-28,,39,month,Yes,True,0.0
160379194,2023-01-28,2023-01-28,39,month,Yes,False,0.0
194169961,2023-01-28,2023-03-24,39,month,Yes,False,55.0
184209232,2023-01-28,2023-03-07,39,month,Yes,False,38.0
195198228,2023-01-28,2023-02-17,39,month,Yes,False,20.0
153657568,2023-01-29,,39,month,Yes,True,0.0
127697219,2023-01-29,2023-05-25,39,month,Yes,False,116.0
198448283,2023-01-29,2023-07-06,39,month,Yes,False,158.0
159483118,2023-01-29,2023-03-01,39,month,Yes,False,31.0
152433647,2023-01-29,2023-03-13,39,month,Yes,False,43.0
154790198,2023-01-29,2023-02-15,39,month,Yes,False,17.0
191896242,2023-01-30,,39,month,Yes,True,0.0
136407072,2023-01-30,2023-07-31,39,month,Yes,False,182.0
199439964,2023-01-30,2023-06-06,39,month,Yes,False,127.0
199255574,2023-01-30,2023-06-21,39,month,Yes,False,142.0
167938302,2023-01-30,2023-04-06,39,month,Yes,False,66.0
154173057,2023-01-30,2023-02-04,39,month,Yes,False,5.0
153199550,2023-01-30,2023-02-02,39,month,Yes,False,3.0
199302158,2023-01-30,2023-02-02,39,month,Yes,False,3.0
187482966,2023-01-30,2023-08-09,39,month,Yes,False,191.0
168436547,2023-01-30,2023-07-20,39,month,Yes,False,171.0
195007481,2023-01-31,,39,month,Yes,True,0.0
181830574,2023-01-31,,39,month,Yes,True,0.0
198691553,2023-01-31,,39,month,Yes,True,0.0
200001674,2023-01-31,2023-05-28,39,month,Yes,False,117.0
200252155,2023-01-31,2023-06-07,39,month,Yes,False,127.0
188206991,2023-01-31,2023-04-17,39,month,Yes,False,76.0
184330352,2023-01-31,2023-04-30,39,month,Yes,False,89.0
198701510,2023-01-31,2023-04-15,39,month,Yes,False,74.0
164909402,2023-01-31,2023-02-27,39,month,Yes,False,27.0
126737063,2023-01-31,2023-08-18,39,month,Yes,False,199.0
194472898,2023-02-01,,39,month,Yes,True,0.0
200962065,2023-02-01,,39,month,Yes,True,0.0
196821289,2023-02-01,,39,month,Yes,True,0.0
200867442,2023-02-01,,39,month,Yes,True,0.0
187855576,2023-02-01,,39,month,Yes,True,0.0
198475060,2023-02-01,2023-02-02,39,month,No,False,1.0
137201021,2023-02-01,2023-06-29,39,month,Yes,False,148.0
192942271,2023-02-01,2023-06-27,39,month,Yes,False,146.0
155088727,2023-02-01,2023-05-25,39,month,Yes,False,113.0
145416349,2023-02-01,2023-05-01,39,month,Yes,False,89.0
154064672,2023-02-01,2023-04-25,39,month,Yes,False,83.0
174670793,2023-02-01,2023-04-23,39,month,Yes,False,81.0
200600365,2023-02-01,2023-04-13,39,month,Yes,False,71.0
196253752,2023-02-01,2023-02-19,39,month,Yes,False,18.0
148710722,2023-02-01,2023-02-03,39,month,Yes,False,2.0
201015936,2023-02-01,2023-02-14,39,month,Yes,False,13.0
200766423,2023-02-01,2023-02-06,39,month,Yes,False,5.0
188152753,2023-02-01,2023-03-10,39,month,Yes,False,37.0
194406214,2023-02-01,2023-08-11,39,month,Yes,False,191.0
199388324,2023-02-02,,39,month,Yes,True,0.0
202030516,2023-02-02,,39,month,Yes,True,0.0
196926212,2023-02-02,,39,month,Yes,True,0.0
199374328,2023-02-02,2023-07-06,39,month,Yes,False,154.0
201313318,2023-02-02,2023-05-30,39,month,Yes,False,117.0
200960179,2023-02-02,2023-05-31,39,month,Yes,False,118.0
180890046,2023-02-02,2023-05-27,39,month,Yes,False,114.0
159227956,2023-02-02,2023-05-09,39,month,Yes,False,96.0
182325407,2023-02-02,2023-04-03,39,month,Yes,False,60.0
194828965,2023-02-02,2023-04-02,39,month,Yes,False,59.0
202139613,2023-02-02,2023-03-06,39,month,Yes,False,32.0
202137510,2023-02-02,2023-03-10,39,month,Yes,False,36.0
201182176,2023-02-02,2023-03-02,39,month,Yes,False,28.0
202010803,2023-02-02,2023-03-01,39,month,Yes,False,27.0
131734107,2023-02-03,2023-09-03,39,month,Yes,False,212.0
202277130,2023-02-03,2023-04-01,39,month,Yes,False,57.0
137196428,2023-02-03,2023-03-09,39,month,Yes,False,34.0
153568282,2023-02-03,2023-02-16,39,month,Yes,False,13.0
199895190,2023-02-03,2023-03-13,39,month,Yes,False,38.0
200894076,2023-02-03,2023-03-30,39,month,Yes,False,55.0
201162862,2023-02-03,2023-03-10,39,month,Yes,False,35.0
198748705,2023-02-03,2023-03-26,39,month,Yes,False,51.0
202308735,2023-02-03,2023-08-21,39,month,Yes,False,199.0
202276540,2023-02-03,2023-07-03,39,month,Yes,False,150.0
202401357,2023-02-04,,39,month,Yes,True,0.0
184539258,2023-02-04,2023-05-02,39,month,Yes,False,87.0
202349754,2023-02-04,2023-05-08,39,month,Yes,False,93.0
202410436,2023-02-04,2023-02-25,39,month,Yes,False,21.0
197151544,2023-02-04,2023-03-21,39,month,Yes,False,45.0
202305934,2023-02-04,2023-03-19,39,month,Yes,False,43.0
202304812,2023-02-05,,39,month,Yes,True,0.0
160030890,2023-02-05,,39,month,Yes,True,0.0
202524608,2023-02-05,,39,month,Yes,True,0.0
198447368,2023-02-05,,39,month,Yes,True,0.0
202458624,2023-02-05,,39,month,Yes,True,0.0
132256211,2023-02-05,2023-03-12,39,month,Yes,False,35.0
202504135,2023-02-05,2023-06-12,39,month,Yes,False,127.0
192182455,2023-02-05,2023-05-06,39,month,Yes,False,90.0
202505276,2023-02-05,2023-03-14,39,month,Yes,False,37.0
152050632,2023-02-06,,39,month,Yes,True,0.0
201313284,2023-02-06,,39,month,Yes,True,0.0
202118292,2023-02-06,,39,month,Yes,True,0.0
202298964,2023-02-06,,39,month,Yes,True,0.0
202496216,2023-02-06,,39,month,Yes,True,0.0
152354478,2023-02-06,,39,month,Yes,True,0.0
200490112,2023-02-06,2023-02-07,39,month,No,False,1.0
131310280,2023-02-06,2023-02-17,39,month,Yes,False,11.0
154161250,2023-02-06,2023-03-21,39,month,Yes,False,43.0
150521180,2023-02-06,2023-06-05,39,month,Yes,False,119.0
195280988,2023-02-06,2023-06-21,39,month,Yes,False,135.0
201231494,2023-02-06,2023-05-09,39,month,Yes,False,92.0
199554496,2023-02-06,2023-02-08,39,month,Yes,False,2.0
125747106,2023-02-06,2023-03-04,39,month,Yes,False,26.0
195345030,2023-02-06,2023-03-04,39,month,Yes,False,26.0
202269874,2023-02-06,2023-03-25,39,month,Yes,False,47.0
191036527,2023-02-06,2023-03-07,39,month,Yes,False,29.0
202633556,2023-02-06,2023-02-22,39,month,Yes,False,16.0
202750328,2023-02-06,2023-08-02,39,month,Yes,False,177.0
192781688,2023-02-07,,39,month,Yes,True,0.0
196859472,2023-02-07,,39,month,Yes,True,0.0
200333728,2023-02-07,,39,month,Yes,True,0.0
129896329,2023-02-07,,39,month,Yes,True,0.0
168202891,2023-02-07,2023-02-07,39,month,No,False,0.0
202924219,2023-02-07,2023-06-20,39,month,Yes,False,133.0
202863670,2023-02-07,2023-04-14,39,month,Yes,False,66.0
202398629,2023-02-07,2023-03-06,39,month,Yes,False,27.0
188448878,2023-02-07,2023-02-07,39,month,Yes,False,0.0
203254948,2023-02-08,,39,month,Yes,True,0.0
203120229,2023-02-08,2023-06-17,39,month,Yes,False,129.0
203225874,2023-02-08,2023-05-04,39,month,Yes,False,85.0
203107308,2023-02-08,2023-05-16,39,month,Yes,False,97.0
156558244,2023-02-08,2023-07-31,39,month,Yes,False,173.0
194306726,2023-02-08,2023-03-01,39,month,Yes,False,21.0
202410948,2023-02-08,2023-03-15,39,month,Yes,False,35.0
203166018,2023-02-08,2023-03-08,39,month,Yes,False,28.0
203116697,2023-02-08,2023-03-23,39,month,Yes,False,43.0
202982608,2023-02-08,2023-03-02,39,month,Yes,False,22.0
198167700,2023-02-08,2023-02-11,39,month,Yes,False,3.0
190567582,2023-02-08,2023-02-22,39,month,Yes,False,14.0
202699972,2023-02-08,2023-08-07,39,month,Yes,False,180.0
203242766,2023-02-09,,39,month,Yes,True,0.0
203398103,2023-02-09,,39,month,Yes,True,0.0
203243685,2023-02-09,,39,month,Yes,True,0.0
203370322,2023-02-09,,39,month,Yes,True,0.0
138689458,2023-02-09,,39,month,Yes,True,0.0
203315186,2023-02-09,,39,month,Yes,True,0.0
203292575,2023-02-09,,39,month,Yes,True,0.0
144830936,2023-02-09,2023-02-10,39,month,Yes,False,1.0
168980588,2023-02-09,2023-02-09,39,month,No,False,0.0
136832520,2023-02-09,2023-03-10,39,month,Yes,False,29.0
202103959,2023-02-09,2023-05-27,39,month,Yes,False,107.0
148764147,2023-02-09,2023-04-08,39,month,Yes,False,58.0
182748610,2023-02-09,2023-04-11,39,month,Yes,False,61.0
197883626,2023-02-09,2023-03-16,39,month,Yes,False,35.0
195893842,2023-02-09,2023-02-28,39,month,Yes,False,19.0
169081778,2023-02-09,2023-08-16,39,month,Yes,False,188.0
150422738,2023-02-10,2023-02-11,39,month,Yes,False,1.0
190839721,2023-02-10,2023-03-17,39,month,Yes,False,35.0
152193617,2023-02-11,,39,month,Yes,True,0.0
133869989,2023-02-11,2023-02-12,39,month,Yes,False,1.0
186843516,2023-02-11,2023-04-19,39,month,Yes,False,67.0
138913080,2023-02-11,2023-04-22,39,month,Yes,False,70.0
134879280,2023-02-11,2023-03-07,39,month,Yes,False,24.0
160878134,2023-02-13,,39,month,Yes,True,0.0
144423338,2023-02-13,2023-08-21,39,month,Yes,False,189.0
136218542,2023-02-13,2023-05-13,39,month,Yes,False,89.0
204121686,2023-02-13,2023-06-12,39,month,Yes,False,119.0
204114138,2023-02-13,2023-05-10,39,month,Yes,False,86.0
152197442,2023-02-13,2023-03-13,39,month,Yes,False,28.0
151695881,2023-02-13,2023-03-27,39,month,Yes,False,42.0
204378294,2023-02-14,,39,month,Yes,True,0.0
204376665,2023-02-14,,39,month,Yes,True,0.0
204270637,2023-02-14,,39,month,Yes,True,0.0
204380751,2023-02-14,2023-02-14,39,month,Yes,False,0.0
204402989,2023-02-14,2023-06-08,39,month,Yes,False,114.0
203403136,2023-02-14,2023-06-12,39,month,Yes,False,118.0
198453918,2023-02-14,2023-05-15,39,month,Yes,False,90.0
133514912,2023-02-14,2023-03-07,39,month,Yes,False,21.0
203414698,2023-02-14,2023-03-26,39,month,Yes,False,40.0
190400854,2023-02-14,2023-07-20,39,month,Yes,False,156.0
204114797,2023-02-14,2023-06-18,39,month,Yes,False,124.0
202377942,2023-02-15,,39,month,Yes,True,0.0
204555612,2023-02-15,2023-02-15,39,month,No,False,0.0
204556376,2023-02-15,2023-02-15,39,month,No,False,0.0
204515997,2023-02-15,2023-06-14,39,month,Yes,False,119.0
153342734,2023-02-15,2023-03-22,39,month,Yes,False,35.0
204650391,2023-02-16,,39,month,Yes,True,0.0
150906486,2023-02-16,2023-03-17,39,month,Yes,False,29.0
153961940,2023-02-16,2023-02-16,39,month,Yes,False,0.0
154175766,2023-02-16,2023-03-15,39,month,Yes,False,27.0
204631298,2023-02-16,2023-04-17,39,month,Yes,False,60.0
195534585,2023-02-16,2023-04-14,39,month,Yes,False,57.0
176421166,2023-02-16,2023-04-14,39,month,Yes,False,57.0
204679416,2023-02-16,2023-03-17,39,month,Yes,False,29.0
204448721,2023-02-16,2023-02-18,39,month,Yes,False,2.0
151908347,2023-02-16,2023-06-18,39,month,Yes,False,122.0
150652956,2023-02-17,2023-02-18,39,month,Yes,False,1.0
183321644,2023-02-17,2023-02-17,39,month,No,False,0.0
204740476,2023-02-17,2023-03-14,39,month,No,False,25.0
204439086,2023-02-17,2023-06-16,39,month,Yes,False,119.0
204685109,2023-02-17,2023-05-23,39,month,Yes,False,95.0
175211528,2023-02-17,2023-02-23,39,month,Yes,False,6.0
204646698,2023-02-17,2023-02-17,39,month,Yes,False,0.0
204728203,2023-02-17,2023-08-06,39,month,Yes,False,170.0
166674547,2023-02-17,2023-06-22,39,month,Yes,False,125.0
202459470,2023-02-18,,39,month,Yes,True,0.0
155508761,2023-02-18,,39,month,Yes,True,0.0
168484421,2023-02-18,2023-02-18,39,month,No,False,0.0
130864124,2023-02-18,2023-02-19,39,month,Yes,False,1.0
204752959,2023-02-18,2023-06-25,39,month,Yes,False,127.0
204761235,2023-02-18,2023-05-17,39,month,Yes,False,88.0
159142615,2023-02-18,2023-05-28,39,month,Yes,False,99.0
204753316,2023-02-18,2023-03-25,39,month,Yes,False,35.0
195188483,2023-02-19,,39,month,Yes,True,0.0
204773056,2023-02-19,,39,month,Yes,True,0.0
204814698,2023-02-19,2023-08-22,39,month,Yes,False,184.0
204732463,2023-02-19,2023-06-12,39,month,Yes,False,113.0
204772360,2023-02-19,2023-04-18,39,month,Yes,False,58.0
204812582,2023-02-19,2023-04-07,39,month,Yes,False,47.0
204662556,2023-02-19,2023-04-02,39,month,Yes,False,42.0
163781430,2023-02-19,2023-04-26,39,month,Yes,False,66.0
143963064,2023-02-19,2023-07-18,39,month,Yes,False,149.0
204797166,2023-02-19,2023-03-06,39,month,Yes,False,15.0
204774421,2023-02-19,2023-03-14,39,month,Yes,False,23.0
204801675,2023-02-19,2023-03-22,39,month,Yes,False,31.0
204518099,2023-02-19,2023-02-24,39,month,Yes,False,5.0
204814320,2023-02-20,,39,month,Yes,True,0.0
126851221,2023-02-20,,39,month,Yes,True,0.0
204845935,2023-02-20,,39,month,Yes,True,0.0
122215146,2023-02-20,2023-02-21,39,month,Yes,False,1.0
147300748,2023-02-20,2023-07-12,39,month,Yes,False,142.0
162596645,2023-02-20,2023-06-28,39,month,Yes,False,128.0
177666771,2023-02-20,2023-06-12,39,month,Yes,False,112.0
204884248,2023-02-20,2023-05-02,39,month,Yes,False,71.0
204826054,2023-02-20,2023-05-31,39,month,Yes,False,100.0
145096572,2023-02-20,2023-03-14,39,month,Yes,False,22.0
158472404,2023-02-20,2023-03-10,39,month,Yes,False,18.0
204907118,2023-02-20,2023-04-10,39,month,Yes,False,49.0
204602410,2023-02-20,2023-03-20,39,month,Yes,False,28.0
204853460,2023-02-20,2023-07-19,39,month,Yes,False,149.0
194310997,2023-02-20,2023-07-17,39,month,Yes,False,147.0
204902258,2023-02-21,,39,month,Yes,True,0.0
162865034,2023-02-21,2023-03-28,39,month,Yes,False,35.0
204467695,2023-02-21,2023-05-09,39,month,Yes,False,77.0
204774193,2023-02-21,2023-05-30,39,month,Yes,False,98.0
189046085,2023-02-21,2023-05-18,39,month,Yes,False,86.0
188082436,2023-02-21,2023-04-04,39,month,Yes,False,42.0
204947361,2023-02-21,2023-04-05,39,month,Yes,False,43.0
158852962,2023-02-21,2023-04-14,39,month,Yes,False,52.0
204742960,2023-02-21,2023-03-06,39,month,Yes,False,13.0
204726042,2023-02-21,2023-03-17,39,month,Yes,False,24.0
204997225,2023-02-22,,39,month,Yes,True,0.0
126103612,2023-02-22,,39,month,Yes,True,0.0
204934860,2023-02-22,2023-02-23,39,month,No,False,1.0
197086298,2023-02-22,2023-05-02,39,month,Yes,False,69.0
204732760,2023-02-22,2023-04-21,39,month,Yes,False,58.0
204985175,2023-02-22,2023-04-13,39,month,Yes,False,50.0
189387698,2023-02-22,2023-04-07,39,month,Yes,False,44.0
144160302,2023-02-22,2023-04-06,39,month,Yes,False,43.0
195774465,2023-02-22,2023-04-29,39,month,Yes,False,66.0
204890622,2023-02-22,2023-03-18,39,month,Yes,False,24.0
204206841,2023-02-22,2023-03-08,39,month,Yes,False,14.0
204955216,2023-02-22,2023-03-20,39,month,Yes,False,26.0
204992891,2023-02-22,2023-08-03,39,month,Yes,False,162.0
139152786,2023-02-23,,39,month,Yes,True,0.0
204753108,2023-02-23,,39,month,Yes,True,0.0
136703646,2023-02-23,2023-04-07,39,month,Yes,False,43.0
204294672,2023-02-23,2023-05-31,39,month,Yes,False,97.0
189505981,2023-02-23,2023-04-30,39,month,Yes,False,66.0
115899168,2023-02-23,2023-04-03,39,month,Yes,False,39.0
200117920,2023-02-23,2023-03-22,39,month,Yes,False,27.0
205057455,2023-02-23,2023-03-26,39,month,Yes,False,31.0
205028691,2023-02-23,2023-03-10,39,month,Yes,False,15.0
204857146,2023-02-23,2023-03-10,39,month,Yes,False,15.0
134131772,2023-02-24,2023-06-16,39,month,Yes,False,112.0
148942254,2023-02-24,2023-06-11,39,month,Yes,False,107.0
204512235,2023-02-24,2023-06-16,39,month,Yes,False,112.0
204977028,2023-02-24,2023-05-01,39,month,Yes,False,66.0
205122220,2023-02-24,2023-04-13,39,month,Yes,False,48.0
179578904,2023-02-24,2023-04-18,39,month,Yes,False,53.0
205120086,2023-02-24,2023-04-04,39,month,Yes,False,39.0
158097854,2023-02-24,2023-03-30,39,month,Yes,False,34.0
204760569,2023-02-24,2023-03-15,39,month,Yes,False,19.0
204982432,2023-02-24,2023-03-31,39,month,Yes,False,35.0
158351648,2023-02-24,2023-09-01,39,month,Yes,False,189.0
195325206,2023-02-25,,39,month,Yes,True,0.0
205102955,2023-02-25,,39,month,Yes,True,0.0
